Column 1,Title,JSON,Column 3,Column 4
LADD,Journal of dental education,,11817360,21/11/2017
LADD,Journal of dental education.,,340808,22/01/2014
LADD,Journal of dental education.,,340811,22/01/2014
LADD,Journal of dental education.,,11768542,6/10/2017
LADD,Journal of dental education.,,11768550,6/10/2017
LADD,Journal of dental education.,,11772854,16/10/2017
LADD,Journal of dental education.,,11744284,18/09/2017
LADD,Journal of dental education.,,11744289,18/09/2017
LADD,Journal of dental education.,,11744421,18/09/2017
LADD,Journal of dental education.,,11744431,18/09/2017
LADD,Journal of dental education.,,11744437,18/09/2017
LADD,Journal of dental education.,,11744450,18/09/2017
LADD,Journal of dental education.,,11744308,19/09/2017
LADD,Journal of dental education.,,11918680,27/02/2018
LADD,Journal of dental education.,,11918693,27/02/2018
LADD,Journal of dental education.,,11918718,27/02/2018
LADD,Journal of dental education.,,11918736,27/02/2018
LADD,Journal of dental education.,,11924681,20/03/2018
LADD,Journal of dental education.,,11957095,29/03/2018
LADD,Journal of dental education.,,11958016,29/03/2018
LADD,Journal of dental education.,,11958065,4/04/2018
LADD,Journal of dental education.,,11958118,3/04/2018
LADD,Journal of dental education.,,11924681,7/03/2018
LADD,Journal of dental education.,,11927313,7/03/2018
LADD,Journal of dental education.,,11956089,29/03/2018
LADD,Journal of dental education.,,11956270,28/03/2018
LADD,Journal of dental education.,,11956281,28/03/2018
LADD,Journal of dental education.,,11956434,29/03/2018
LADD,Journal of dental education.,,11956441,28/03/2018
LADD,Journal of dental education.,,11956834,28/03/2018
LADD,Journal of dental education.,,11956846,28/03/2018
LADD,Journal of dental education.,,11956870,28/03/2018
LADD,Journal of dental education.,,11956895,28/03/2018
LADD,Journal of dental education.,,11956900,28/03/2018
LADD,Journal of dental education.,,11957947,29/03/2018
LADD,Journal of dental education.,,11957954,29/03/2018
LADD,Journal of dental education.,,11957963,29/03/2018
LADD,Journal of dental education.,,11957982,29/03/2018
LADD,Journal of dental education.,,11957986,29/03/2018
LADD,Journal of dental education.,,11957996,29/03/2018
LADD,Journal of dental education.,,11958010,29/03/2018
LADD,Journal of dental education.,,11958023,29/03/2018
LADD,Journal of dental education.,,11958071,29/03/2018
LADD,Journal of dental education.,,11958075,29/03/2018
LADD,Journal of dental education.,,11958094,29/03/2018
LADD,Journal of dental education.,,11958104,29/03/2018
LADD,Journal of dental education.,,11958140,29/03/2018
LADD,Journal of dental education.,,11958160,29/03/2018
LADD,Journal of dental education.,,11993594,30/04/2018
LADD,Journal of dentistry,,340778,21/01/2014
LADD,Journal of dentistry,,339645,16/12/2013
LADD,Journal of dentistry,,389907,24/07/2017
LADD,Journal of dentistry,,360633,12/05/2015
LADD,Journal of dentistry,,360634,12/05/2015
LADD,Journal of Development Effectiveness,,370696,24/02/2016
LADD,Journal of Development Effectiveness,,370698,24/02/2016
LADD,Journal of development effectiveness,,343851,25/03/2014
LADD,Journal of development effectiveness,,332487,9/07/2013
LADD,Journal of development effectiveness,,332489,9/07/2013
LADD,Journal of Dispersion Science and Technology,,355654,12/01/2015
LADD,Journal of Dispersion Science and Technology,,355656,12/01/2015
LADD,Journal of drug issues,,346911,23/05/2014
LADD,Journal of Drug Issues,,378957,28/09/2016
LADD,Journal of drug issues,,360661,13/05/2015
LADD,Journal of Drug Issues,,334937,29/08/2013
LADD,Journal of early intervention,,389628,12/07/2017
LADD,Journal of early intervention,,334412,22/08/2013
LADD,Journal of early intervention,,334414,22/08/2013
LADD,Journal of early intervention,,334415,22/08/2013
LADD,Journal of early intervention,,335754,12/09/2013
LADD,Journal of early intervention,,335755,12/09/2013
LADD,Journal of early intervention,,337434,22/10/2013
LADD,Journal of early intervention,,337449,22/10/2013
LADD,Journal of economic entomology,,361605,4/06/2015
LADD,Journal of economic entomology,,361606,4/06/2015
LADD,Journal of economic entomology,,361611,4/06/2015
LADD,Journal of economic entomology,,361612,4/06/2015
LADD,Journal of economic entomology,,361649,4/06/2015
LADD,Journal of economic entomology,,361650,4/06/2015
LADD,Journal of economic entomology,,361652,4/06/2015
LADD,Journal of economic entomology,,361655,4/06/2015
LADD,Journal of economic entomology,,365794,18/09/2015
LADD,Journal of economic entomology,,365828,22/09/2015
LADD,Journal of economic entomology,,365871,22/09/2015
LADD,Journal of educational technology systems,,348878,21/07/2014
LADD,Journal of educational technology systems,,370365,15/02/2016
LADD,Journal of emergency management,,11846044,20/12/2017
LADD,Journal of emergency management,,11916766,26/02/2018
LADD,Journal of emergency management,,11939699,15/03/2018
LADD,Journal of emergency management : JEM.,,374840,6/06/2016
LADD,Journal of emergency management : JEM.,,374842,6/06/2016
LADD,Journal of emergency management : JEM.,,374846,6/06/2016
LADD,Journal of emergency management : JEM.,,374841,16/06/2016
LADD,Journal of emergency management : JEM.,,374845,8/06/2016
LADD,Journal of English as a lingua franca.,,11963565,5/04/2018
LADD,Journal of English as a lingua franca.,,11963795,4/04/2018
LADD,Journal of entomology and zoology,,333952,7/08/2013
LADD,Journal of entomology and zoology,,333953,7/08/2013
LADD,Journal of environmental economics and policy,,342290,19/02/2014
LADD,Journal of environmental economics and policy,,346235,7/05/2014
LADD,Journal of environmental economics and policy,,346236,7/05/2014
LADD,Journal of environmental economics and policy,,346238,7/05/2014
LADD,Journal of environmental informatics.,,328759,23/04/2013
LADD,Journal of environmental informatics.,,11912270,22/02/2018
LADD,Journal of environmental informatics.,,11912323,22/02/2018
LADD,"Journal of environmental science and health. Part A, Toxic/hazardous substances & environmental engineering",,339220,6/12/2013
LADD,"Journal of environmental science and health. Part A, Toxic/hazardous substances & environmental engineering",,365396,8/09/2015
LADD,Journal of ethnographic and qualitative research,,360443,8/05/2015
LADD,Journal of ethnographic and qualitative research,,352536,28/10/2014
LADD,Journal of experimental biology,,365230,4/09/2015
LADD,Journal of experimental biology,,337078,15/10/2013
LADD,Journal of food protection,,327282,26/03/2013
LADD,Journal of food protection,,375909,5/07/2016
LADD,Journal of food protection,,353921,5/11/2014
LADD,Journal of food science,,382007,3/01/2017
LADD,Journal of food science,,383307,7/02/2017
LADD,Journal of food Science,,383660,15/02/2017
LADD,Journal of food science,,384295,2/03/2017
LADD,Journal of food Science,,383868,21/02/2017
LADD,Journal of food science,,388586,9/06/2017
LADD,Journal of food science,,389466,5/07/2017
LADD,Journal of food science,,11813526,16/11/2017
LADD,Journal of food science,,366449,8/10/2015
LADD,Journal of food science,,11968090,6/04/2018
LADD,Journal of forensic sciences,,346931,28/05/2014
LADD,Journal of forensic sciences,,361879,10/06/2015
LADD,Journal of forensic sciences,,365282,7/09/2015
LADD,Journal of forensic sciences,,323217,9/01/2013
LADD,Journal of forensic sciences,,330449,29/05/2013
LADD,Journal of Great Lakes research,,333789,6/08/2013
LADD,Journal of Great Lakes research,,333792,6/08/2013
LADD,Journal of Great Lakes Research,,335128,30/08/2013
LADD,Journal of Great Lakes Research,,11831862,21/12/2017
LADD,Journal of Great Lakes Research,,11831895,6/12/2017
LADD,Journal of Great Lakes Research,,361462,30/05/2015
LADD,Journal of Great Lakes Research,,361463,30/05/2015
LADD,Journal of Great Lakes research,,355274,18/12/2014
LADD,Journal of Green Building,,382062,4/01/2017
LADD,Journal of green building,,384381,7/03/2017
LADD,Journal of green building,,385555,31/03/2017
LADD,Journal of Green Building,,375861,11/07/2016
LADD,Journal of groups in addiction & recovery,,12253997,17/12/2018
LADD,Journal of groups in addiction & recovery,,12254000,17/12/2018
LADD,Journal of Hand Surgery,,385752,5/04/2017
LADD,Journal of Hand Surgery,,374650,1/06/2016
LADD,Journal of Hand Surgery,,374651,1/06/2016
LADD,"Journal of Health, Safety and Environment",,11747216,19/09/2017
LADD,"Journal of health, safety and environment",,373533,9/05/2016
LADD,"Journal of health, safety and environment",,347703,11/06/2014
LADD,"Journal of Health, Safety and Environment",,349269,25/07/2014
LADD,"Journal of Health, Safety and Environment",,325608,25/02/2013
LADD,Journal of heat transfer,,382811,19/01/2017
LADD,Journal of Heat Transfer,,11698534,9/08/2017
LADD,Journal of heat transfer,,11698578,9/08/2017
LADD,Journal of Heat Transfer,,389664,12/07/2017
LADD,Journal of Heat Transfer,,11748653,19/09/2017
LADD,Journal of Heat Transfer,,11802337,6/11/2017
LADD,Journal of heat transfer,,371274,7/03/2016
LADD,Journal of heat transfer,,371075,3/03/2016
LADD,Journal of Heat Transfer,,381271,30/11/2016
LADD,Journal of Heat Transfer,,381252,30/11/2016
LADD,Journal of Heat Transfer,,360757,15/05/2015
LADD,Journal of Heat Transfer,,351808,11/09/2014
LADD,Journal of Heat Transfer,,352799,3/10/2014
LADD,Journal of heat transfer,,327776,4/04/2013
LADD,Journal of heat transfer.,,384574,8/03/2017
LADD,Journal of heat transfer.,,11746039,18/09/2017
LADD,Journal of hepatology.,,12005917,8/05/2018
LADD,Journal of hepatology.,,12009225,10/05/2018
LADD,Journal of heterocyclic chemistry,,330112,17/05/2013
LADD,Journal of heterocyclic chemistry,,340733,20/01/2014
LADD,Journal of homeland security and emergency management,,327831,4/04/2013
LADD,Journal of homeland security and emergency management,,330329,21/05/2013
LADD,Journal of Hospital Infection,,378548,16/09/2016
LADD,Journal of Hospital Infection,,353297,21/10/2014
LADD,Journal of human genetics,,342339,20/02/2014
LADD,Journal of human genetics,,339073,5/12/2013
LADD,Journal of Human Genetics,,376051,12/07/2016
LADD,Journal of Human Genetics,,381467,8/12/2016
LADD,Journal of human genetics,,357450,4/03/2015
LADD,Journal of Human Genetics,,353535,24/10/2014
LADD,Journal of human genetics,,339096,3/12/2013
LADD,Journal of human genetics.,,11804060,9/11/2017
LADD,Journal of human genetics.,,11829811,30/11/2017
LADD,Journal of human hypertension,,341582,5/02/2014
LADD,Journal of human hypertension,,341769,11/02/2014
LADD,Journal of human hypertension,,341057,28/01/2014
LADD,Journal of human hypertension,,349847,6/08/2014
LADD,Journal of Human Hypertension,,369032,22/12/2015
LADD,Journal of human hypertension,,332086,1/07/2013
LADD,Journal of Human Hypertension,,339042,3/12/2013
LADD,Journal of Human Rights and the Environment,,382244,3/02/2017
LADD,Journal of Human Rights and the Environment,,378473,14/09/2016
LADD,Journal of Human Rights and the Environment,,343671,26/03/2014
LADD,Journal of hunger & environmental nutrition,,372858,15/04/2016
LADD,Journal of hunger & environmental nutrition,,355657,12/01/2015
LADD,Journal of hydrometeorology.,,11813862,16/11/2017
LADD,Journal of hydrometeorology.,,11802388,7/11/2017
LADD,Journal of hypertension. Supplement,,342471,27/02/2014
LADD,Journal of hypertension. Supplement,,368064,25/11/2015
LADD,Journal of immunological methods,,343769,24/03/2014
LADD,Journal of immunological methods,,331740,24/06/2013
LADD,Journal of immunological methods,,331967,26/06/2013
LADD,Journal of immunological methods,,364814,28/08/2015
LADD,Journal of immunological methods.,,11843743,18/12/2017
LADD,Journal of immunological methods.,,370768,26/02/2016
LADD,Journal of immunological methods.,,354440,20/11/2014
LADD,Journal of Infectious Diseases,,328556,17/04/2013
LADD,Journal of infectious diseases,,378589,16/09/2016
LADD,Journal of Infectious Diseases,,379322,6/10/2016
LADD,Journal of Infectious Diseases,,358013,18/03/2015
LADD,Journal of Infectious Diseases,,347222,30/05/2014
LADD,Journal of infectious diseases,,351415,3/09/2014
LADD,Journal of infectious diseases,,324574,4/02/2013
LADD,Journal of infectious diseases,,336376,26/09/2013
LADD,Journal of infectious diseases,,339703,18/12/2013
LADD,Journal of infectious diseases,,339704,18/12/2013
LADD,Journal of infectious diseases,,337799,1/11/2013
LADD,Journal of infectious diseases.,,341170,29/01/2014
LADD,Journal of infectious diseases.,,349626,1/08/2014
LADD,Journal of intercultural studies,,389728,18/07/2017
LADD,Journal of intercultural studies,,389729,18/07/2017
LADD,Journal of internal medicine,,324627,5/02/2013
LADD,Journal of internal medicine,,323336,8/01/2013
LADD,Journal of internal medicine,,325994,5/03/2013
LADD,Journal of internal medicine,,332087,1/07/2013
LADD,Journal of international migration and integration,,324783,6/02/2013
LADD,Journal of international migration and integration,,326770,18/03/2013
LADD,Journal of International Peacekeeping,,383917,22/02/2017
LADD,Journal of International Peacekeeping,,388005,25/05/2017
LADD,Journal of investigative medicine,,330029,16/05/2013
LADD,Journal of investigative medicine,,351137,29/08/2014
LADD,Journal of investigative medicine,,329157,30/04/2013
LADD,Journal of jazz studies,,330476,27/05/2013
LADD,Journal of jazz studies,,330477,27/05/2013
LADD,Journal of jazz studies,,330478,14/06/2013
LADD,Journal of jazz studies,,330479,29/05/2013
LADD,Journal of laboratory and clinical medicine.,,11805605,8/11/2017
LADD,Journal of laboratory and clinical medicine.,,353069,13/10/2014
LADD,Journal of language and politics,,377618,23/08/2016
LADD,Journal of language and politics,,365639,21/09/2015
LADD,Journal of language and politics,,365640,21/09/2015
LADD,Journal of language and politics,,368013,19/11/2015
LADD,Journal of language and politics,,344857,11/04/2014
LADD,Journal of Learning Disabilities,,325621,25/02/2013
LADD,Journal of learning disabilities,,370390,17/02/2016
